Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S95415795,黃胸藪眉,Liocichla steerii,25695,1,TW-TXG,,L2626987,台中大雪山IBA--大雪山林道23.5K(Dasyueshan IBA--Dasyueshan Forest-Road 23.5K),24.2464709,120.9355546,2021-10-01,02:30 PM,eBird - Traveling Count,43,1,.5,,4,,,記到一半跳掉&#xff0c;不知道時間地點有沒有跑掉
S95451573,黃胸藪眉,Liocichla steerii,25695,1,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:56 AM,eBird - Traveling Count,114,1,3.327,,4
S95455256,棕噪眉,Pterorhinus poecilorhynchus,25939,1,TW-TXG,,L3204811,台中大雪山IBA--收費站(35K)(Dasyueshan IBA--Ticket Booth (35K)),24.2441848,120.9752089,2021-10-02,09:27 AM,eBird - Traveling Count,19,1,.741,,4,,模仿大冠鷲叫聲
S95451573,火冠戴菊鳥,Regulus goodfellowi,25971,2,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:56 AM,eBird - Traveling Count,114,1,3.327,,4
S95455256,茶腹鳾,Sitta europaea,25988,3,TW-TXG,,L3204811,台中大雪山IBA--收費站(35K)(Dasyueshan IBA--Ticket Booth (35K)),24.2441848,120.9752089,2021-10-02,09:27 AM,eBird - Traveling Count,19,1,.741,,4
S95451573,鷦鷯,Troglodytes troglodytes,26339,1,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:56 AM,eBird - Traveling Count,114,1,3.327,,4
S95411650,家八哥,Acridotheres tristis,26935,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:43 AM,eBird - Stationary Count,12,1,,,4,,,石角溪福泰橋
S95411650,白尾八哥,Acridotheres javanicus,26952,8,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:43 AM,eBird - Stationary Count,12,1,,,4,,,石角溪福泰橋
S95412130,白尾八哥,Acridotheres javanicus,26952,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:09 AM,eBird - Stationary Count,20,1,,,4,,,石角溪龍神橋
S95417088,小翼鶇,Brachypteryx goodfellowi,28374,2,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-01,04:20 PM,eBird - Traveling Count,86,1,2.282,,4
S95451573,小翼鶇,Brachypteryx goodfellowi,28374,2,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:56 AM,eBird - Traveling Count,114,1,3.327,,4
S95416037,台灣紫嘯鶇,Myophonus insularis,28441,1,TW-TXG,,L3204811,台中大雪山IBA--收費站(35K)(Dasyueshan IBA--Ticket Booth (35K)),24.2441848,120.9752089,2021-10-01,03:44 PM,eBird - Stationary Count,5,1,,,4
S95415795,白尾鴝,Myiomela leucura,28483,2,TW-TXG,,L2626987,台中大雪山IBA--大雪山林道23.5K(Dasyueshan IBA--Dasyueshan Forest-Road 23.5K),24.2464709,120.9355546,2021-10-01,02:30 PM,eBird - Traveling Count,43,1,.5,,4,,,記到一半跳掉&#xff0c;不知道時間地點有沒有跑掉
S95417088,栗背林鴝,Tarsiger johnstoniae,28505,2,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-01,04:20 PM,eBird - Traveling Count,86,1,2.282,,4
S95451573,栗背林鴝,Tarsiger johnstoniae,28505,6,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:56 AM,eBird - Traveling Count,114,1,3.327,,4
S95411650,斑文鳥,Lonchura punctulata,30045,4,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:43 AM,eBird - Stationary Count,12,1,,,4,,,石角溪福泰橋
S95412703,白腰文鳥,Lonchura striata,30063,4,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:40 AM,eBird - Traveling Count,24,1,.51,,4,,,麻竹坑東坑路
S95410944,麻雀,Passer montanus,30560,10,TW-TXG,,L3624542,台中--東勢林業文化園區(Taichung--Dongshi Forestry Culture Park),24.2442193,120.8344549,2021-10-01,10:19 AM,eBird - Traveling Count,13,1,.498,,4
S95411650,麻雀,Passer montanus,30560,6,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:43 AM,eBird - Stationary Count,12,1,,,4,,,石角溪福泰橋
S95411650,灰鶺鴒,Motacilla cinerea,30633,3,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:43 AM,eBird - Stationary Count,12,1,,,4,,,石角溪福泰橋
S95412130,灰鶺鴒,Motacilla cinerea,30633,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:09 AM,eBird - Stationary Count,20,1,,,4,,,石角溪龍神橋
S95412703,灰鶺鴒,Motacilla cinerea,30633,2,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:40 AM,eBird - Traveling Count,24,1,.51,,4,,,麻竹坑東坑路
S95412130,東方黃鶺鴒,Motacilla tschutschensis,30655,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:09 AM,eBird - Stationary Count,20,1,,,4,,,石角溪龍神橋
S95411650,白鶺鴒,Motacilla alba,30675,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,10:43 AM,eBird - Stationary Count,12,1,,,4,,,石角溪福泰橋
S95412130,白鶺鴒,Motacilla alba,30675,1,TW-TXG,,L3987481,台中大雪山IBA--大雪山林道0-15K(標記於9K處)(Dasyueshan IBA--Dasyueshan Forest-Road 0-15K),24.2152,120.88393,2021-10-01,11:09 AM,eBird - Stationary Count,20,1,,,4,,,石角溪龍神橋
S95451573,台灣朱雀,Carpodacus formosanus,31123,1,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:56 AM,eBird - Traveling Count,114,1,3.327,,4
S95417088,灰鷽,Pyrrhula owstoni,31193,1,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-01,04:20 PM,eBird - Traveling Count,86,1,2.282,,4
S95451573,灰鷽,Pyrrhula owstoni,31193,1,TW-TXG,,L2395343,台中大雪山IBA--小雪山莊(50K)(Dasyueshan IBA--Xiaoxueshan Lodge (50K)),24.2792643,121.0259056,2021-10-02,05:56 AM,eBird - Traveling Count,114,1,3.327,,4
